,DOI,Topic,Weight
25743,10.2307/4331193,95,0.045707418254
25744,10.2307/4331193,104,0.103435360163
25745,10.2307/4331193,134,0.0732703639018
25746,10.2307/4331193,143,0.135781020215
25747,10.2307/4331193,158,0.24346760226
25748,10.2307/4331193,163,0.0143840626997
25749,10.2307/4331193,177,0.0268251046668
25750,10.2307/4331193,193,0.0685517802112
25751,10.2307/4331194,25,0.0495622028217
25752,10.2307/4331194,47,0.0157875359791
25753,10.2307/4331194,51,0.0659507567522
25754,10.2307/4331194,57,0.217670906365
25755,10.2307/4331194,69,0.0854754700898
25756,10.2307/4331194,77,0.0435564830008
25757,10.2307/4331194,101,0.0449677528306
25758,10.2307/4331194,113,0.178052794512
25759,10.2307/4331194,130,0.0477773593805
25760,10.2307/4331194,135,0.0180396809119
25761,10.2307/4331194,158,0.0585782897029
25762,10.2307/4331194,167,0.0182764906069
25763,10.2307/4331194,177,0.06928147117
25764,10.2307/4331194,186,0.0870228058763
25765,10.2307/4331195,57,0.25265537791
25766,10.2307/4331195,58,0.0459325251935
25767,10.2307/4331195,70,0.0334433953709
25768,10.2307/4331195,77,0.0742937845019
25769,10.2307/4331195,124,0.146720905391
25770,10.2307/4331195,125,0.0680165255333
25771,10.2307/4331195,138,0.106063339605
25772,10.2307/4331195,151,0.0212974338268
25773,10.2307/4331195,166,0.031893172049
25774,10.2307/4331195,179,0.0334433953709
25775,10.2307/4331195,183,0.186240145248
25776,10.2307/4331196,4,0.0587651788803
25777,10.2307/4331196,26,0.0173404680101
25778,10.2307/4331196,34,0.0246196802047
25779,10.2307/4331196,51,0.16065206741
25780,10.2307/4331196,53,0.0512168925101
25781,10.2307/4331196,57,0.142558268011
25782,10.2307/4331196,81,0.0147914645541
25783,10.2307/4331196,83,0.0475833783384
25784,10.2307/4331196,114,0.0245596470317
25785,10.2307/4331196,117,0.0197055723794
25786,10.2307/4331196,132,0.0185568996752
25787,10.2307/4331196,151,0.187973634051
25788,10.2307/4331196,160,0.0147914645541
25789,10.2307/4331196,177,0.0546460002621
25790,10.2307/4331196,179,0.114034364155
25791,10.2307/4331196,186,0.048205019972
25792,10.2307/4331197,40,0.425559623852
25793,10.2307/4331197,57,0.36331430205
25794,10.2307/4331197,58,0.0416354681129
25795,10.2307/4331197,64,0.0772721027316
25796,10.2307/4331197,163,0.0922185032536
25797,10.2307/4331468,21,0.0351897330219
25798,10.2307/4331468,25,0.0977070861407
25799,10.2307/4331468,47,0.0210740774029
25800,10.2307/4331468,51,0.245738482906
25801,10.2307/4331468,57,0.135968551221
25802,10.2307/4331468,58,0.0443656738358
25803,10.2307/4331468,59,0.0351078692362
25804,10.2307/4331468,86,0.0434856176941
25805,10.2307/4331468,98,0.0922478920483
25806,10.2307/4331468,104,0.0229551452698
25807,10.2307/4331468,124,0.078675350716
25808,10.2307/4331468,163,0.0800656447787
25809,10.2307/4331468,179,0.0444637304583
25810,10.2307/4331468,185,0.0229551452698
25811,10.2307/4331469,7,0.0195630593948
25812,10.2307/4331469,16,0.372511302826
25813,10.2307/4331469,51,0.17702067864
25814,10.2307/4331469,57,0.104528446694
25815,10.2307/4331469,88,0.0236356438568
25816,10.2307/4331469,134,0.224420438599
25817,10.2307/4331469,158,0.0452368272297
25818,10.2307/4331469,193,0.0330836027602
25819,10.1007/s10739-014-9398-8,8,0.00617996404494
25820,10.1007/s10739-014-9398-8,15,0.00459835734462
25821,10.1007/s10739-014-9398-8,21,0.00224227211344
25822,10.1007/s10739-014-9398-8,23,0.00310006309268
25823,10.1007/s10739-014-9398-8,25,0.00404967654235
25824,10.1007/s10739-014-9398-8,29,0.0139569242401
25825,10.1007/s10739-014-9398-8,39,0.00354261314161
25826,10.1007/s10739-014-9398-8,40,0.00264003799055
25827,10.1007/s10739-014-9398-8,47,0.00695453945962
25828,10.1007/s10739-014-9398-8,51,0.0508515707641
25829,10.1007/s10739-014-9398-8,53,0.00796550216309
25830,10.1007/s10739-014-9398-8,63,0.0124121976076
25831,10.1007/s10739-014-9398-8,64,0.0389424772118
25832,10.1007/s10739-014-9398-8,67,0.0105111657474
25833,10.1007/s10739-014-9398-8,76,0.00208798402303
25834,10.1007/s10739-014-9398-8,77,0.006861284611
25835,10.1007/s10739-014-9398-8,78,0.00351990408299
25836,10.1007/s10739-014-9398-8,79,0.00255847529057
25837,10.1007/s10739-014-9398-8,85,0.00543701754773
25838,10.1007/s10739-014-9398-8,90,0.00774018883085
25839,10.1007/s10739-014-9398-8,93,0.376701133412
25840,10.1007/s10739-014-9398-8,98,0.00201974925104
25841,10.1007/s10739-014-9398-8,101,0.00176583791662
25842,10.1007/s10739-014-9398-8,108,0.0240435993984
25843,10.1007/s10739-014-9398-8,124,0.00171702504136
25844,10.1007/s10739-014-9398-8,134,0.103824182716
25845,10.1007/s10739-014-9398-8,145,0.00255590308173
25846,10.1007/s10739-014-9398-8,153,0.00219103469033
25847,10.1007/s10739-014-9398-8,158,0.0892370498706
25848,10.1007/s10739-014-9398-8,161,0.0442323731379
25849,10.1007/s10739-014-9398-8,162,0.0637745741308
25850,10.1007/s10739-014-9398-8,163,0.00656082255325
25851,10.1007/s10739-014-9398-8,167,0.00172522243317
25852,10.1007/s10739-014-9398-8,171,0.00279140031454
25853,10.1007/s10739-014-9398-8,174,0.0142054166996
25854,10.1007/s10739-014-9398-8,177,0.00278320622826
25855,10.1007/s10739-014-9398-8,178,0.00276155045612
25856,10.1007/s10739-014-9398-8,179,0.0197927564232
25857,10.1007/s10739-014-9398-8,186,0.0028159232664
25858,10.1007/s10739-014-9398-8,189,0.0103808140252
25859,10.1007/s10739-014-9398-8,191,0.00505587854297
25860,10.1007/s10739-014-9398-8,193,0.0229123305606
25861,10.2307/4331460,32,0.0381035488033
25862,10.2307/4331460,35,0.15824687101
25863,10.2307/4331460,51,0.50131434669
25864,10.2307/4331460,57,0.138715276793
25865,10.2307/4331460,78,0.0381035488033
25866,10.2307/4331460,92,0.0152870525139
25867,10.2307/4331460,109,0.0334583441741
25868,10.2307/4331460,163,0.0394809146805
25869,10.2307/4331460,165,0.0178370723855
25870,10.2307/4331460,178,0.0194530241458
25871,10.2307/4331463,0,0.00377218364479
25872,10.2307/4331463,5,0.0103629661875
25873,10.2307/4331463,6,0.00428621525806
25874,10.2307/4331463,12,0.00683391456563
25875,10.2307/4331463,15,0.00639433045995
25876,10.2307/4331463,16,0.135255367299
25877,10.2307/4331463,22,0.00832263460939
25878,10.2307/4331463,23,0.00327784174468
25879,10.2307/4331463,25,0.00553646070839
25880,10.2307/4331463,28,0.00196736028754
25881,10.2307/4331463,37,0.0019539780525
25882,10.2307/4331463,47,0.00609999847192
25883,10.2307/4331463,51,0.0777111542032
25884,10.2307/4331463,60,0.00453190411238
25885,10.2307/4331463,62,0.00182055453078
25886,10.2307/4331463,63,0.00302182869545
25887,10.2307/4331463,64,0.0537163433212
25888,10.2307/4331463,67,0.0289466556225
25889,10.2307/4331463,75,0.00247296821521
25890,10.2307/4331463,77,0.0174975898666
25891,10.2307/4331463,78,0.0124046660045
25892,10.2307/4331463,88,0.00950593737766
25893,10.2307/4331463,90,0.00391751937453
25894,10.2307/4331463,105,0.383092670816
25895,10.2307/4331463,108,0.00644895224375
25896,10.2307/4331463,111,0.00243068631947
25897,10.2307/4331463,121,0.00290475422624
25898,10.2307/4331463,122,0.00615759108714
25899,10.2307/4331463,134,0.0129268716524
25900,10.2307/4331463,137,0.00177398726782
25901,10.2307/4331463,158,0.0515782661729
25902,10.2307/4331463,161,0.0138245616025
25903,10.2307/4331463,163,0.00989102396238
25904,10.2307/4331463,164,0.00361962151382
25905,10.2307/4331463,178,0.00521934279327
25906,10.2307/4331463,179,0.0112321108192
25907,10.2307/4331463,186,0.00373851139528
25908,10.2307/4331463,191,0.0284313830553
25909,10.2307/4331463,193,0.0438233730903
25910,10.2307/4331463,196,0.00329591936835
25911,10.2307/4331464,3,0.00238884895621
25912,10.2307/4331464,5,0.00290215651388
25913,10.2307/4331464,16,0.00256092705899
25914,10.2307/4331464,23,0.00295219369516
25915,10.2307/4331464,47,0.00216458561193
25916,10.2307/4331464,51,0.0420972552476
25917,10.2307/4331464,53,0.0371930151849
25918,10.2307/4331464,57,0.0103929261984
25919,10.2307/4331464,62,0.00358461542368
25920,10.2307/4331464,64,0.0269968814593
25921,10.2307/4331464,69,0.00212873098205
25922,10.2307/4331464,77,0.0159761048667
25923,10.2307/4331464,78,0.0360091719711
25924,10.2307/4331464,85,0.00965323491336
25925,10.2307/4331464,88,0.00527009629395
25926,10.2307/4331464,90,0.00405623346258
25927,10.2307/4331464,104,0.00356506267394
25928,10.2307/4331464,105,0.521140001584
25929,10.2307/4331464,108,0.00792429891003
25930,10.2307/4331464,111,0.0205832447726
25931,10.2307/4331464,114,0.00277844449408
25932,10.2307/4331464,121,0.00207394746413
25933,10.2307/4331464,134,0.132097975473
25934,10.2307/4331464,158,0.0322046048001
25935,10.2307/4331464,163,0.0053408878984
25936,10.2307/4331464,177,0.00621811672041
25937,10.2307/4331464,178,0.00455045897093
25938,10.2307/4331464,186,0.00222198083059
25939,10.2307/4331464,193,0.0529739975683
25940,10.2307/4331465,1,0.023502687582
25941,10.2307/4331465,16,0.0397418116445
25942,10.2307/4331465,21,0.00343138771547
25943,10.2307/4331465,22,0.00273039634886
25944,10.2307/4331465,23,0.00306656876613
25945,10.2307/4331465,25,0.028284517807
25946,10.2307/4331465,30,0.00266600020856
25947,10.2307/4331465,47,0.00242567237471
25948,10.2307/4331465,51,0.0277413510829
25949,10.2307/4331465,53,0.0515158776996
25950,10.2307/4331465,60,0.00762297737346
25951,10.2307/4331465,64,0.0509873125896
25952,10.2307/4331465,67,0.00433654880032
25953,10.2307/4331465,77,0.0136010768775
25954,10.2307/4331465,78,0.0222347556909
25955,10.2307/4331465,88,0.369412677887
25956,10.2307/4331465,90,0.00247891247463
25957,10.2307/4331465,105,0.0154002759218
25958,10.2307/4331465,108,0.0143266526172
25959,10.2307/4331465,134,0.065416738694
25960,10.2307/4331465,158,0.108431856697
25961,10.2307/4331465,161,0.00412264002752
25962,10.2307/4331465,163,0.00398682712288
25963,10.2307/4331465,172,0.0034637632626
25964,10.2307/4331465,177,0.00488581720153
25965,10.2307/4331465,179,0.00390660648896
25966,10.2307/4331465,193,0.120278289044
25967,10.2307/4331466,23,0.00231982172832
25968,10.2307/4331466,25,0.0478503509091
25969,10.2307/4331466,27,0.00795079985712
25970,10.2307/4331466,47,0.00357250315206
25971,10.2307/4331466,48,0.0266472578748
25972,10.2307/4331466,51,0.00905179560797
25973,10.2307/4331466,53,0.0295403905642
25974,10.2307/4331466,62,0.00238266030375
25975,10.2307/4331466,63,0.0164760577514
25976,10.2307/4331466,64,0.0270145553571
25977,10.2307/4331466,77,0.0541260882603
25978,10.2307/4331466,78,0.0111669821618
25979,10.2307/4331466,85,0.00667246666939
25980,10.2307/4331466,101,0.00567268613862
25981,10.2307/4331466,108,0.0127794131774
25982,10.2307/4331466,111,0.0108735392573
25983,10.2307/4331466,116,0.0422783840593
25984,10.2307/4331466,134,0.00823035137236
25985,10.2307/4331466,141,0.100653612255
25986,10.2307/4331466,146,0.410831991048
25987,10.2307/4331466,158,0.0726514282592
25988,10.2307/4331466,174,0.0272745805023
25989,10.2307/4331466,177,0.0136752565624
25990,10.2307/4331466,179,0.0320551542716
25991,10.2307/4331466,181,0.00350096787055
25992,10.2307/4331466,192,0.00282476993419
25993,10.2307/4331466,193,0.00984946270972
25994,10.2307/4331466,199,0.00207667238459
25995,10.2307/4331467,2,0.0021321136998
25996,10.2307/4331467,15,0.00987674372654
25997,10.2307/4331467,16,0.123786652813
25998,10.2307/4331467,21,0.0117989556601
25999,10.2307/4331467,24,0.25658437094
26000,10.2307/4331467,25,0.0780535288339
26001,10.2307/4331467,43,0.0051745199486
26002,10.2307/4331467,47,0.00229902185856
26003,10.2307/4331467,48,0.00338996688732
26004,10.2307/4331467,53,0.0499989728299
26005,10.2307/4331467,62,0.00213362165293
26006,10.2307/4331467,63,0.0582961282808
26007,10.2307/4331467,64,0.0046359378313
26008,10.2307/4331467,75,0.0872800641194
26009,10.2307/4331467,77,0.0144869244754
26010,10.2307/4331467,88,0.0034144283768
26011,10.2307/4331467,101,0.00197992856776
26012,10.2307/4331467,102,0.00240236067537
26013,10.2307/4331467,108,0.0127780047883
26014,10.2307/4331467,111,0.00589342340426
26015,10.2307/4331467,124,0.00313830995682
26016,10.2307/4331467,154,0.0020488692211
26017,10.2307/4331467,158,0.057833981963
26018,10.2307/4331467,177,0.032963174133
26019,10.2307/4331467,179,0.129337939003
26020,10.2307/4331467,185,0.00188361332241
26021,10.2307/4331467,186,0.0363984430301
26022,10.1007/s10739-013-9358-8,29,0.279883986679
26023,10.1007/s10739-013-9358-8,57,0.262891056046
26024,10.1007/s10739-013-9358-8,134,0.415241446889
26025,10.1007/s10739-013-9358-8,179,0.041983510386
26026,10.2307/40271521,21,0.0159266208072
26027,10.2307/40271521,23,0.154566680836
26028,10.2307/40271521,25,0.0154817178285
26029,10.2307/40271521,51,0.0154817178285
26030,10.2307/40271521,53,0.054218239123
26031,10.2307/40271521,57,0.347972046536
26032,10.2307/40271521,76,0.155055065611
26033,10.2307/40271521,111,0.0429287331569
26034,10.2307/40271521,130,0.0809704891548
26035,10.2307/40271521,134,0.0322396138959
26036,10.2307/40271521,156,0.0318135243555
26037,10.2307/40271521,163,0.0195201540346
26038,10.2307/40271521,177,0.0338253968314
26039,10.2307/40271520,42,0.170974734673
26040,10.2307/40271520,51,0.0218119397564
26041,10.2307/40271520,53,0.0257515682012
26042,10.2307/40271520,57,0.330224360376
26043,10.2307/40271520,58,0.0498197570629
26044,10.2307/40271520,77,0.0772179429074
26045,10.2307/40271520,124,0.0381504714093
26046,10.2307/40271520,133,0.0275896530121
26047,10.2307/40271520,158,0.144709694076
26048,10.2307/40271520,177,0.0536491004191
26049,10.2307/40271520,185,0.0294277378231
26050,10.2307/40271520,192,0.0306730402825
26051,10.2307/40271523,3,0.247963687597
26052,10.2307/40271523,9,0.0553939485183
26053,10.2307/40271523,57,0.176933620155
26054,10.2307/40271523,69,0.0277430590749
26055,10.2307/40271523,88,0.105475816544
26056,10.2307/40271523,107,0.225838511769
26057,10.2307/40271523,124,0.033778222691
26058,10.2307/40271523,134,0.041722397887
26059,10.2307/40271523,161,0.0317130261429
26060,10.2307/40271523,193,0.0534377096208
26061,10.2307/40271522,5,0.0548875397437
26062,10.2307/40271522,22,0.194688310563
26063,10.2307/40271522,25,0.0283389877984
26064,10.2307/40271522,51,0.0708050034806
26065,10.2307/40271522,57,0.457366254313
26066,10.2307/40271522,88,0.0954372943411
26067,10.2307/40271522,134,0.0435160243001
26068,10.2307/40271522,158,0.02357948672
26069,10.2307/40271522,185,0.03138109874
26070,10.2307/40271525,10,0.177452680977
26071,10.2307/40271525,32,0.0356120225161
26072,10.2307/40271525,51,0.192575407395
26073,10.2307/40271525,57,0.173132364747
26074,10.2307/40271525,88,0.0241373071486
26075,10.2307/40271525,111,0.0275830326516
26076,10.2307/40271525,158,0.0550279366547
26077,10.2307/40271525,178,0.193340269378
26078,10.2307/40271525,187,0.102170259638
26079,10.2307/40271525,198,0.0189687188941
26080,10.2307/40271524,23,0.0328025554251
26081,10.2307/40271524,53,0.20011205793
26082,10.2307/40271524,57,0.296272261368
26083,10.2307/40271524,87,0.201393395438
26084,10.2307/40271524,124,0.0225581596022
26085,10.2307/40271524,177,0.163475734375
26086,10.2307/40271524,181,0.0185321120437
26087,10.2307/40271524,195,0.064853723818
26088,10.2307/40271526,9,0.292236673212
26089,10.2307/40271526,10,0.0388528807624
26090,10.2307/40271526,51,0.0711126522605
26091,10.2307/40271526,57,0.0789991170984
26092,10.2307/40271526,58,0.0141819422809
26093,10.2307/40271526,64,0.041729806402
26094,10.2307/40271526,77,0.0682564528597
26095,10.2307/40271526,146,0.0627313635708
26096,10.2307/40271526,150,0.0182350683522
26097,10.2307/40271526,158,0.101443795426
26098,10.2307/40271526,161,0.0524349334481
26099,10.2307/40271526,167,0.0392364708477
26100,10.2307/40271526,177,0.0818986486343
26101,10.2307/40271526,178,0.0141819422809
26102,10.2307/40271526,193,0.0244682525645
26103,10.1007/s10739-013-9350-3,23,0.0235386496843
26104,10.1007/s10739-013-9350-3,29,0.0256765833522
26105,10.1007/s10739-013-9350-3,51,0.0695246266567
26106,10.1007/s10739-013-9350-3,57,0.242865066911
26107,10.1007/s10739-013-9350-3,88,0.192872563196
26108,10.1007/s10739-013-9350-3,108,0.146658960493
26109,10.1007/s10739-013-9350-3,134,0.0295659780635
26110,10.1007/s10739-013-9350-3,172,0.146658960493
26111,10.1007/s10739-013-9350-3,177,0.077424145126
26112,10.1007/s10739-013-9350-3,178,0.026082595504
26113,10.1007/s10739-013-9350-3,187,0.0191318705196
26114,10.2307/4331990,8,0.00242536510569
26115,10.2307/4331990,15,0.00133360621727
26116,10.2307/4331990,24,0.00359108030248
26117,10.2307/4331990,25,0.0190525643424
26118,10.2307/4331990,32,0.00171097281172
26119,10.2307/4331990,44,0.0031186391859
26120,10.2307/4331990,47,0.00270934559801
26121,10.2307/4331990,48,0.0022906974152
26122,10.2307/4331990,51,0.0155971489124
26123,10.2307/4331990,53,0.0107638038075
26124,10.2307/4331990,57,0.00515801332282
26125,10.2307/4331990,64,0.0313910809346
26126,10.2307/4331990,67,0.00602398524406
26127,10.2307/4331990,72,0.00218685366276
26128,10.2307/4331990,77,0.0459904342548
26129,10.2307/4331990,78,0.0290729904323
26130,10.2307/4331990,85,0.00288466298025
26131,10.2307/4331990,94,0.0149560665807
26132,10.2307/4331990,108,0.00285204058832
26133,10.2307/4331990,111,0.0030179071029
26134,10.2307/4331990,114,0.00131243007354
26135,10.2307/4331990,124,0.00559052037896
26136,10.2307/4331990,127,0.00913821556141
26137,10.2307/4331990,134,0.133978187935
26138,10.2307/4331990,137,0.00321597967255
26139,10.2307/4331990,142,0.169259957482
26140,10.2307/4331990,145,0.0014070876928
26141,10.2307/4331990,156,0.302272680678
26142,10.2307/4331990,158,0.0634288946641
26143,10.2307/4331990,161,0.0300845358621
26144,10.2307/4331990,163,0.0199983779615
26145,10.2307/4331990,177,0.00462979110995
26146,10.2307/4331990,178,0.00891784337551
26147,10.2307/4331990,179,0.0107730708666
26148,10.2307/4331990,185,0.00187260797686
26149,10.2307/4331990,186,0.00467647583104
26150,10.2307/4331990,193,0.0219769822289
26151,10.2307/4331990,199,0.00133910184729
26152,10.2307/4331991,6,0.0269341553102
26153,10.2307/4331991,15,0.0413046928855
26154,10.2307/4331991,23,0.00257804181895
26155,10.2307/4331991,25,0.0114370511169
26156,10.2307/4331991,33,0.171114864411
26157,10.2307/4331991,47,0.00345553789236
26158,10.2307/4331991,51,0.0658467294074
26159,10.2307/4331991,53,0.0239051220342
26160,10.2307/4331991,57,0.00200548424085
26161,10.2307/4331991,62,0.00272879088226
26162,10.2307/4331991,64,0.00701154566124
26163,10.2307/4331991,67,0.0122603920508
26164,10.2307/4331991,69,0.0120062244819
26165,10.2307/4331991,71,0.00630530562387
26166,10.2307/4331991,75,0.00382857119059
26167,10.2307/4331991,77,0.0297507779756
26168,10.2307/4331991,78,0.0308037732845
26169,10.2307/4331991,85,0.00191048761892
26170,10.2307/4331991,101,0.0058189593093
26171,10.2307/4331991,108,0.0290194671566
26172,10.2307/4331991,111,0.0222591700231
26173,10.2307/4331991,121,0.00203928453705
26174,10.2307/4331991,122,0.00641278858602
26175,10.2307/4331991,124,0.0108605574452
26176,10.2307/4331991,127,0.293239140593
26177,10.2307/4331991,129,0.00254022327312
26178,10.2307/4331991,134,0.00409262447605
26179,10.2307/4331991,149,0.00725552807717
26180,10.2307/4331991,158,0.0728310231323
26181,10.2307/4331991,161,0.0203222399983
26182,10.2307/4331991,163,0.00896762068141
26183,10.2307/4331991,164,0.00182221583832
26184,10.2307/4331991,177,0.0110988564396
26185,10.2307/4331991,179,0.0101317594851
26186,10.2307/4331991,185,0.011481932584
26187,10.2307/4331991,186,0.00344679831707
26188,10.2307/4331991,193,0.0193253075793
26189,10.2307/4331991,196,0.00184695458105
26190,10.2307/4331992,12,0.00284689518219
26191,10.2307/4331992,15,0.0014912675806
26192,10.2307/4331992,21,0.00548958868134
26193,10.2307/4331992,23,0.00158110209608
26194,10.2307/4331992,24,0.00156540434144
26195,10.2307/4331992,25,0.0108931849839
26196,10.2307/4331992,28,0.00316221388737
26197,10.2307/4331992,39,0.109651891652
26198,10.2307/4331992,47,0.00501296094065
26199,10.2307/4331992,51,0.0023298738996
26200,10.2307/4331992,53,0.13565847588
26201,10.2307/4331992,57,0.00798310218884
26202,10.2307/4331992,58,0.00249617467758
26203,10.2307/4331992,63,0.00157146122964
26204,10.2307/4331992,64,0.00309775488364
26205,10.2307/4331992,67,0.0034900043513
26206,10.2307/4331992,77,0.0059655726458
26207,10.2307/4331992,78,0.117056670149
26208,10.2307/4331992,80,0.00391057909836
26209,10.2307/4331992,102,0.418731071213
26210,10.2307/4331992,108,0.0272111471925
26211,10.2307/4331992,111,0.0159512423848
26212,10.2307/4331992,124,0.00324519681051
26213,10.2307/4331992,134,0.00186067288458
26214,10.2307/4331992,158,0.0331286656619
26215,10.2307/4331992,163,0.00479474327386
26216,10.2307/4331992,168,0.00215749771128
26217,10.2307/4331992,177,0.00339848112374
26218,10.2307/4331992,179,0.0433545554313
26219,10.2307/4331992,193,0.0209125479631
26220,10.2307/4331993,0,0.00224112784343
26221,10.2307/4331993,8,0.275298421384
26222,10.2307/4331993,15,0.00887100269501
26223,10.2307/4331993,23,0.00601738289946
26224,10.2307/4331993,25,0.00905371073883
26225,10.2307/4331993,27,0.00724168632325
26226,10.2307/4331993,28,0.00630907603288
26227,10.2307/4331993,32,0.00690748417059
26228,10.2307/4331993,35,0.00217655733326
26229,10.2307/4331993,47,0.00447162804941
26230,10.2307/4331993,48,0.0381122765528
26231,10.2307/4331993,51,0.00569050181069
26232,10.2307/4331993,53,0.0254524117704
26233,10.2307/4331993,63,0.00230393561321
26234,10.2307/4331993,64,0.0085893184949
26235,10.2307/4331993,67,0.00901222109793
26236,10.2307/4331993,74,0.00282505275505
26237,10.2307/4331993,77,0.0589019353434
26238,10.2307/4331993,78,0.0374956262898
26239,10.2307/4331993,93,0.00211937762889
26240,10.2307/4331993,101,0.00223602611286
26241,10.2307/4331993,111,0.0417510494061
26242,10.2307/4331993,116,0.0162197614526
26243,10.2307/4331993,121,0.00279493579157
26244,10.2307/4331993,128,0.00472140219592
26245,10.2307/4331993,133,0.00573496169281
26246,10.2307/4331993,140,0.0206864317162
26247,10.2307/4331993,141,0.0216931132033
26248,10.2307/4331993,158,0.147427340622
26249,10.2307/4331993,161,0.0137689650387
26250,10.2307/4331993,163,0.0190286852617
26251,10.2307/4331993,167,0.02121851432
26252,10.2307/4331993,177,0.0910096828179
26253,10.2307/4331993,179,0.0502204406201
26254,10.2307/4331993,185,0.00833448287506
26255,10.2307/4331993,186,0.00304838800672
26256,10.2307/4331993,188,0.00255061905885
26257,10.2307/4331993,189,0.00329550283915
26258,10.2307/4331993,192,0.00201723894798
26259,10.2307/4331993,193,0.00315172319339
26260,10.2307/4331994,2,0.0356102812134
26261,10.2307/4331994,19,0.0230901243257
26262,10.2307/4331994,21,0.0642187421867
26263,10.2307/4331994,25,0.0585000581793
26264,10.2307/4331994,28,0.0283102741896
26265,10.2307/4331994,47,0.0178228671973
26266,10.2307/4331994,51,0.0851825357301
26267,10.2307/4331994,54,0.128037349059
26268,10.2307/4331994,57,0.0743369562607
26269,10.2307/4331994,63,0.0963710196308
26270,10.2307/4331994,69,0.0165507139355
26271,10.2307/4331994,77,0.149199683933
26272,10.2307/4331994,94,0.0212561125959
26273,10.2307/4331994,124,0.066739948393
26274,10.2307/4331994,142,0.0114958249513
26275,10.2307/4331994,155,0.011550307534
26276,10.2307/4331994,158,0.0559051155583
26277,10.2307/4331994,167,0.0417052997105
26278,10.2307/4331994,177,0.0141167854156
26279,10.2307/4331995,51,0.303340518158
26280,10.2307/4331995,53,0.0483066497929
26281,10.2307/4331995,57,0.0528486015592
26282,10.2307/4331995,67,0.0357362118896
26283,10.2307/4331995,69,0.257906664217
26284,10.2307/4331995,77,0.0323343830567
26285,10.2307/4331995,82,0.0469294193899
26286,10.2307/4331995,121,0.0261753233572
26287,10.2307/4331995,127,0.0282023516648
26288,10.2307/4331995,163,0.106339419805
26289,10.2307/4331995,177,0.0176396731387
26290,10.2307/4331995,187,0.0442407839718
26291,10.2307/4331996,51,0.159319879231
26292,10.2307/4331996,53,0.102633741924
26293,10.2307/4331996,57,0.316363556662
26294,10.2307/4331996,69,0.282061622931
26295,10.2307/4331996,130,0.0332336969923
26296,10.2307/4331996,134,0.0703866364929
26297,10.2307/4331996,187,0.0360008657677
26298,10.2307/4331997,42,0.33743862552
26299,10.2307/4331997,51,0.0735659868648
26300,10.2307/4331997,53,0.0683367512369
26301,10.2307/4331997,57,0.0814733816174
26302,10.2307/4331997,69,0.0618001353075
26303,10.2307/4331997,81,0.0552001208569
26304,10.2307/4331997,124,0.0972373380733
26305,10.2307/4331997,134,0.105922078649
26306,10.2307/4331997,158,0.0559172095282
26307,10.2307/4331997,178,0.0341815122489
26308,10.2307/4331997,193,0.0289268600969
26309,10.2307/4331998,51,0.0236496316157
26310,10.2307/4331998,57,0.239381489198
26311,10.2307/4331998,58,0.051573810635
26312,10.2307/4331998,69,0.0356315915888
26313,10.2307/4331998,77,0.0558698381766
26314,10.2307/4331998,104,0.0277178566441
26315,10.2307/4331998,107,0.0198041216993
26316,10.2307/4331998,124,0.159503023612
26317,10.2307/4331998,130,0.0415668927972
26318,10.2307/4331998,136,0.201210719226
26319,10.2307/4331998,161,0.100545698274
26320,10.2307/4331998,193,0.0435453265335
26321,10.2307/4331999,24,0.0213625375606
26322,10.2307/4331999,53,0.0465862422191
26323,10.2307/4331999,57,0.125936002691
26324,10.2307/4331999,58,0.0362459430298
26325,10.2307/4331999,118,0.267765759177
26326,10.2307/4331999,124,0.0971468571277
26327,10.2307/4331999,130,0.0230279711319
26328,10.2307/4331999,158,0.304764007316
26329,10.2307/4331999,161,0.0409187367169
26330,10.2307/4331999,177,0.0362459430298
26331,10.2307/25650628,2,0.155075641785
26332,10.2307/25650628,5,0.01030470298
26333,10.2307/25650628,11,0.0369237502185
26334,10.2307/25650628,25,0.00447040082188
26335,10.2307/25650628,30,0.00179715175907
26336,10.2307/25650628,39,0.0666025133816
26337,10.2307/25650628,43,0.00151997909971
26338,10.2307/25650628,47,0.00572136484675
26339,10.2307/25650628,51,0.0151059045168
26340,10.2307/25650628,53,0.0141157473172
26341,10.2307/25650628,64,0.172556215236
26342,10.2307/25650628,67,0.0135665079699
26343,10.2307/25650628,72,0.0123368268602
26344,10.2307/25650628,77,0.00406935985428
26345,10.2307/25650628,78,0.00409223800811
26346,10.2307/25650628,85,0.0169732707687
26347,10.2307/25650628,90,0.0842593730569
26348,10.2307/25650628,95,0.00199455068247
26349,10.2307/25650628,108,0.0176031116183
26350,10.2307/25650628,111,0.00247923540483
26351,10.2307/25650628,114,0.00244979588108
26352,10.2307/25650628,124,0.00660453553877
26353,10.2307/25650628,134,0.0100900789788
26354,10.2307/25650628,145,0.00188363548571
26355,10.2307/25650628,158,0.159126306787
26356,10.2307/25650628,161,0.0521985350301
26357,10.2307/25650628,163,0.0161910902771
26358,10.2307/25650628,167,0.00235395645592
26359,10.2307/25650628,168,0.00690197323017
26360,10.2307/25650628,174,0.0634793934136
26361,10.2307/25650628,177,0.00329139476076
26362,10.2307/25650628,179,0.00956284181005
26363,10.2307/25650628,191,0.00381003790279
26364,10.2307/25650628,193,0.018034100443
26365,10.2307/25650628,194,0.00245447781909
